date,city,population,case,death,rate
2022-06-25 00:00:00,Kent,2777.0,555.0,2.0,0.0
2022-06-25 00:00:00,Killingly,17336.0,4552.0,80.0,69.2201
2022-06-25 00:00:00,Killingworth,6364.0,1084.0,11.0,125.7071
2022-06-25 00:00:00,Lebanon,7144.0,1427.0,7.0,139.9776
2022-06-25 00:00:00,Ledyard,14621.0,3350.0,14.0,129.9501
2022-06-25 00:00:00,Lisbon,4220.0,901.0,13.0,59.4890668836489
2022-06-25 00:00:00,Litchfield,8094.0,1298.0,13.0,98.8386
2022-06-25 00:00:00,Lyme,2316.0,328.0,1.0,58.82881547852778
2022-06-25 00:00:00,Madison,18030.0,3417.0,46.0,183.0283
2022-06-25 00:00:00,Manchester,57584.0,11846.0,192.0,100.7224
2022-06-25 00:00:00,Mansfield,25487.0,2970.0,32.0,35.3121
2022-06-25 00:00:00,Marlborough,6335.0,1154.0,31.0,142.0679
2022-06-25 00:00:00,Meriden,59395.0,17369.0,220.0,87.5495
2022-06-25 00:00:00,Middlebury,7798.0,1629.0,23.0,62.55451148820726
2022-06-25 00:00:00,Middlefield,4374.0,714.0,5.0,60.734018890709564
2022-06-25 00:00:00,Middletown,46258.0,11008.0,184.0,71.339
2022-06-25 00:00:00,Milford,54747.0,12287.0,184.0,147.9533
2022-06-25 00:00:00,Monroe,19434.0,4159.0,25.0,61.7475
2022-06-25 00:00:00,Montville,18508.0,4590.0,49.0,129.6737
2022-06-25 00:00:00,Morris,2254.0,337.0,3.0,58.733673033595714
2022-06-25 00:00:00,Naugatuck,31108.0,8306.0,141.0,70.7214
2022-06-25 00:00:00,New Britain,72495.0,20443.0,273.0,66.2115
2022-06-25 00:00:00,New Canaan,20233.0,3644.0,44.0,69.1939
2022-06-25 00:00:00,New Fairfield,13878.0,2592.0,9.0,64.8508
2022-06-25 00:00:00,New Hartford,6656.0,1117.0,6.0,75.1202
2022-06-25 00:00:00,New Haven,130250.0,35907.0,289.0,127.4472
2022-06-25 00:00:00,New London,26858.0,8009.0,50.0,104.252
2022-06-25 00:00:00,New Milford,26805.0,5277.0,63.0,33.5758
2022-06-25 00:00:00,Newington,30014.0,6758.0,138.0,93.2898
2022-06-25 00:00:00,Newtown,27891.0,5153.0,80.0,82.4639
2022-06-25 00:00:00,Norfolk,1630.0,141.0,1.0,0.0
2022-06-25 00:00:00,North Branford,14146.0,3218.0,29.0,183.7975
2022-06-25 00:00:00,North Canaan,3251.0,550.0,19.0,60.189001795774914
2022-06-25 00:00:00,North Haven,23683.0,6052.0,66.0,143.5629
2022-06-25 00:00:00,North Stonington,5196.0,1016.0,9.0,153.9646
2022-06-25 00:00:00,Norwalk,88816.0,23426.0,271.0,86.6961
2022-06-25 00:00:00,Norwich,38768.0,10674.0,102.0,128.9723
2022-06-25 00:00:00,Old Lyme,7306.0,1330.0,4.0,82.1243
2022-06-25 00:00:00,Old Saybrook,10061.0,2177.0,66.0,129.2118
2022-06-25 00:00:00,Orange,13926.0,3028.0,24.0,143.6163
2022-06-25 00:00:00,Oxford,13255.0,2536.0,33.0,82.9876
2022-06-25 00:00:00,Plainfield,15125.0,3896.0,55.0,85.9504
2022-06-25 00:00:00,Plainville,17534.0,3949.0,60.0,57.0321
2022-06-25 00:00:00,Plymouth,11598.0,2409.0,19.0,51.7331
2022-06-25 00:00:00,Pomfret,4203.0,823.0,7.0,59.697957683156545
2022-06-25 00:00:00,Portland,9267.0,1668.0,30.0,107.9098
2022-06-25 00:00:00,Preston,4625.0,1098.0,9.0,129.7297
2022-06-25 00:00:00,Prospect,9702.0,2107.0,10.0,61.8429
2022-06-25 00:00:00,Putnam,9389.0,2231.0,36.0,62.38735128308406
2022-06-25 00:00:00,Redding,9116.0,1417.0,22.0,65.8183
2022-06-25 00:00:00,Ridgefield,24959.0,4405.0,69.0,100.1643
2022-06-25 00:00:00,Rocky Hill,20115.0,4346.0,150.0,173.9995
2022-06-25 00:00:00,Roxbury,2152.0,319.0,2.0,58.590431636513046
2022-06-25 00:00:00,Salem,4083.0,833.0,5.0,171.4426
2022-06-25 00:00:00,Salisbury,3600.0,553.0,2.0,60.05313618420875
2022-06-25 00:00:00,Scotland,1672.0,123.0,2.0,0.0
2022-06-25 00:00:00,Seymour,16437.0,4019.0,83.0,158.1797
2022-06-25 00:00:00,Sharon,2689.0,295.0,4.0,60.01725750499048
2022-06-25 00:00:00,Shelton,41129.0,9909.0,212.0,119.1373
2022-06-25 00:00:00,Sherman,3630.0,520.0,3.0,0.0
2022-06-25 00:00:00,Simsbury,25395.0,3696.0,34.0,129.9468
2022-06-25 00:00:00,Somers,10784.0,2111.0,23.0,46.365
2022-06-25 00:00:00,South Windsor,26162.0,4654.0,67.0,133.7818
2022-06-25 00:00:00,Southbury,19571.0,3598.0,85.0,71.5344
2022-06-25 00:00:00,Southington,43834.0,9292.0,135.0,109.504
2022-06-25 00:00:00,Sprague,2859.0,769.0,6.0,57.1366177906946
2022-06-25 00:00:00,Stafford,11893.0,1718.0,34.0,84.0831
2022-06-25 00:00:00,Stamford,129638.0,31254.0,385.0,120.3351
2022-06-25 00:00:00,Sterling,3782.0,767.0,3.0,0.0
2022-06-25 00:00:00,Stonington,18559.0,3557.0,60.0,123.9291
2022-06-25 00:00:00,Stratford,51849.0,13983.0,201.0,119.578
2022-06-25 00:00:00,Suffield,15814.0,3662.0,51.0,94.8527
2022-06-25 00:00:00,Thomaston,7535.0,1876.0,18.0,92.8998
2022-06-25 00:00:00,Thompson,9379.0,1824.0,14.0,64.12061476030668
2022-06-25 00:00:00,Tolland,14618.0,2312.0,25.0,61.5679
2022-06-25 00:00:00,Torrington,34044.0,7994.0,183.0,135.1193
2022-06-25 00:00:00,Trumbull,35673.0,8933.0,177.0,148.5717
2022-06-25 00:00:00,Union,839.0,217.0,2.0,0.0
2022-06-25 00:00:00,Vernon,29359.0,5063.0,78.0,78.3405
2022-06-25 00:00:00,Voluntown,2510.0,527.0,6.0,0.0
2022-06-25 00:00:00,Wallingford,44326.0,10772.0,217.0,184.993
2022-06-25 00:00:00,Warren,1395.0,157.0,0.0,0.0
2022-06-25 00:00:00,Washington,3428.0,538.0,2.0,0.0
2022-06-25 00:00:00,Waterbury,107568.0,33801.0,503.0,66.9344
2022-06-25 00:00:00,Waterford,18746.0,4487.0,77.0,122.6928
2022-06-25 00:00:00,Watertown,21578.0,5230.0,78.0,83.4183
2022-06-25 00:00:00,West Hartford,62965.0,11791.0,274.0,101.6438
2022-06-25 00:00:00,West Haven,54620.0,13702.0,164.0,98.8649
2022-06-25 00:00:00,Westbrook,6869.0,1326.0,10.0,203.8142
2022-06-25 00:00:00,Weston,10252.0,1692.0,5.0,78.0336
2022-06-25 00:00:00,Westport,28491.0,5248.0,37.0,182.5138
2022-06-25 00:00:00,Wethersfield,26008.0,5973.0,55.0,111.5042
2022-06-25 00:00:00,Willington,5864.0,816.0,4.0,119.3724
2022-06-25 00:00:00,Wilton,18343.0,3261.0,55.0,152.6468
2022-06-25 00:00:00,Winchester,10604.0,1837.0,16.0,66.76643990143461
2022-06-25 00:00:00,Windham,24561.0,6989.0,71.0,48.8579
2022-06-25 00:00:00,Windsor Locks,12854.0,2705.0,44.0,101.1358
2022-06-25 00:00:00,Windsor,28733.0,7062.0,164.0,114.8505
2022-06-25 00:00:00,Wolcott,16587.0,4094.0,64.0,84.4034
2022-06-25 00:00:00,Woodbridge,8750.0,1700.0,48.0,114.2857
2022-06-25 00:00:00,Woodbury,9502.0,1645.0,12.0,63.1446
2022-06-25 00:00:00,Woodstock,7858.0,1442.0,7.0,63.189857339450924
2022-06-25 00:00:00,Not_available,10879.70480424252,2618.0,2.0,61.12994798597541
2022-06-24 00:00:00,Andover,3236.0,514.0,6.0,59.74908537173098
2022-06-24 00:00:00,Ansonia,18654.0,4911.0,49.0,123.298
2022-06-24 00:00:00,Ashford,4255.0,744.0,5.0,60.266052552713184
2022-06-24 00:00:00,Avon,18276.0,3030.0,81.0,153.2064
2022-06-24 00:00:00,Barkhamsted,3606.0,527.0,8.0,60.55521692798487
2022-06-24 00:00:00,Beacon Falls,6222.0,1306.0,11.0,80.36
2022-06-24 00:00:00,Berlin,20436.0,4098.0,52.0,68.5066
2022-06-24 00:00:00,Bethany,5548.0,991.0,4.0,61.25249695268515
2022-06-24 00:00:00,Bethel,19800.0,4090.0,71.0,65.6566
2022-06-24 00:00:00,Bethlehem,3402.0,620.0,3.0,59.20474254422226
2022-06-24 00:00:00,Bloomfield,21211.0,4961.0,136.0,136.7215
2022-06-24 00:00:00,Bolton,4884.0,753.0,5.0,61.555889933028624
2022-06-24 00:00:00,Bozrah,2726.0,611.0,7.0,58.01744953189935
2022-06-24 00:00:00,Branford,27900.0,5949.0,82.0,146.9534
2022-06-24 00:00:00,Bridgeport,144399.0,42752.0,450.0,94.1835
2022-06-24 00:00:00,Bridgewater,1635.0,201.0,0.0,0.0
2022-06-24 00:00:00,Bristol,59947.0,14449.0,211.0,55.0486
2022-06-24 00:00:00,Brookfield,16973.0,3724.0,27.0,82.4839
2022-06-24 00:00:00,Brooklyn,8272.0,2118.0,18.0,59.865598324371675
2022-06-24 00:00:00,Burlington,9704.0,1750.0,8.0,51.5251
2022-06-24 00:00:00,Canaan,1053.0,29.0,0.0,0.0
2022-06-24 00:00:00,Canterbury,5079.0,1134.0,4.0,59.233224932392616
2022-06-24 00:00:00,Canton,10254.0,1463.0,39.0,107.2752
2022-06-24 00:00:00,Chaplin,2239.0,445.0,3.0,57.93850220275838
2022-06-24 00:00:00,Cheshire,28937.0,6364.0,80.0,117.4966
2022-06-24 00:00:00,Chester,4213.0,615.0,19.0,61.799775967483164
2022-06-24 00:00:00,Clinton,12925.0,2653.0,15.0,131.528
2022-06-24 00:00:00,Colchester,15809.0,3149.0,42.0,113.8592
2022-06-24 00:00:00,Colebrook,1400.0,146.0,1.0,58.143489103559986
2022-06-24 00:00:00,Columbia,5379.0,973.0,13.0,61.47427673995354
2022-06-24 00:00:00,Cornwall,1362.0,190.0,2.0,0.0
2022-06-24 00:00:00,Coventry,12407.0,2116.0,11.0,64.4797
2022-06-24 00:00:00,Cromwell,13839.0,2969.0,66.0,50.5817
2022-06-24 00:00:00,Danbury,84694.0,21006.0,218.0,51.9517
2022-06-24 00:00:00,Darien,21728.0,3887.0,13.0,69.0353
2022-06-24 00:00:00,Deep River,4443.0,756.0,1.0,60.382130082396074
2022-06-24 00:00:00,Derby,12339.0,3124.0,30.0,89.1482
2022-06-24 00:00:00,Durham,7165.0,1469.0,9.0,139.5673
2022-06-24 00:00:00,East Granby,5140.0,885.0,4.0,155.642
2022-06-24 00:00:00,East Haddam,8997.0,1338.0,23.0,55.5741
2022-06-24 00:00:00,East Hampton,12800.0,2350.0,25.0,78.125
2022-06-24 00:00:00,East Hartford,49872.0,13749.0,198.0,60.154
2022-06-24 00:00:00,East Haven,28569.0,7630.0,107.0,91.0077
2022-06-24 00:00:00,East Lyme,18462.0,3736.0,62.0,129.9968
2022-06-24 00:00:00,East Windsor,11668.0,2220.0,61.0,42.8522
2022-06-24 00:00:00,Eastford,1790.0,279.0,4.0,0.0
2022-06-24 00:00:00,Easton,7521.0,1410.0,5.0,79.7766
2022-06-24 00:00:00,Ellington,16467.0,2381.0,33.0,60.7275
2022-06-24 00:00:00,Enfield,43659.0,9156.0,89.0,75.5858
2022-06-24 00:00:00,Essex,6668.0,1068.0,13.0,104.979
2022-06-24 00:00:00,Fairfield,62045.0,15157.0,244.0,148.2795
2022-06-24 00:00:00,Farmington,25497.0,4614.0,67.0,156.8812
2022-06-24 00:00:00,Franklin,1920.0,435.0,2.0,57.2718336440139
2022-06-24 00:00:00,Glastonbury,34482.0,6159.0,119.0,133.4029
2022-06-24 00:00:00,Goshen,2863.0,447.0,2.0,59.2161096411852
2022-06-24 00:00:00,Granby,11507.0,1559.0,33.0,139.0458
2022-06-24 00:00:00,Greenwich,62840.0,14417.0,124.0,163.9083
2022-06-24 00:00:00,Griswold,11534.0,2927.0,32.0,95.3702
2022-06-24 00:00:00,Groton,38436.0,7937.0,122.0,83.2553
2022-06-24 00:00:00,Guilford,22133.0,4363.0,45.0,158.1349
2022-06-24 00:00:00,Haddam,8193.0,1426.0,11.0,85.4388
2022-06-24 00:00:00,Hamden,60556.0,14170.0,234.0,122.2009
2022-06-24 00:00:00,Hampton,1842.0,466.0,1.0,56.83410425255117
2022-06-24 00:00:00,Hartford,122105.0,33844.0,417.0,68.7933
2022-06-24 00:00:00,Hartland,2120.0,249.0,5.0,59.16880220847655
2022-06-24 00:00:00,Harwinton,5420.0,1013.0,9.0,61.07626835087902
2022-06-24 00:00:00,Hebron,9504.0,1561.0,15.0,84.1751
2022-06-24 00:00:00,Kent,2777.0,555.0,2.0,0.0
2022-06-24 00:00:00,Killingly,17336.0,4550.0,80.0,69.2201
2022-06-24 00:00:00,Killingworth,6364.0,1084.0,11.0,125.7071
2022-06-24 00:00:00,Lebanon,7144.0,1426.0,7.0,125.9798
2022-06-24 00:00:00,Ledyard,14621.0,3349.0,14.0,109.4316
2022-06-24 00:00:00,Lisbon,4220.0,900.0,13.0,59.496130730915446
2022-06-24 00:00:00,Litchfield,8094.0,1295.0,13.0,61.7742
2022-06-24 00:00:00,Lyme,2316.0,328.0,1.0,58.82881547852778
2022-06-24 00:00:00,Madison,18030.0,3406.0,46.0,177.482
2022-06-24 00:00:00,Manchester,57584.0,11838.0,192.0,95.5126
2022-06-24 00:00:00,Mansfield,25487.0,2969.0,32.0,35.3121
2022-06-24 00:00:00,Marlborough,6335.0,1152.0,31.0,173.6385
2022-06-24 00:00:00,Meriden,59395.0,17364.0,220.0,101.0186
2022-06-24 00:00:00,Middlebury,7798.0,1628.0,23.0,62.561575335473805
2022-06-24 00:00:00,Middlefield,4374.0,714.0,5.0,60.734018890709564
2022-06-24 00:00:00,Middletown,46258.0,10999.0,184.0,64.8536
2022-06-24 00:00:00,Milford,54747.0,12274.0,184.0,138.8204
2022-06-24 00:00:00,Monroe,19434.0,4161.0,25.0,72.0387
2022-06-24 00:00:00,Montville,18508.0,4584.0,49.0,102.6583
2022-06-24 00:00:00,Morris,2254.0,336.0,3.0,58.740736880862265
2022-06-24 00:00:00,Naugatuck,31108.0,8304.0,141.0,77.1506
2022-06-24 00:00:00,New Britain,72495.0,20438.0,273.0,71.7291
2022-06-24 00:00:00,New Canaan,20233.0,3642.0,44.0,79.0787
2022-06-24 00:00:00,New Fairfield,13878.0,2591.0,9.0,57.6452
2022-06-24 00:00:00,New Hartford,6656.0,1116.0,6.0,62.85542365676669
2022-06-24 00:00:00,New Haven,130250.0,35872.0,289.0,125.144
2022-06-24 00:00:00,New London,26858.0,8000.0,50.0,81.9123
2022-06-24 00:00:00,New Milford,26805.0,5277.0,63.0,33.5758
2022-06-24 00:00:00,Newington,30014.0,6758.0,138.0,96.6216
2022-06-24 00:00:00,Newtown,27891.0,5148.0,80.0,68.1223
2022-06-24 00:00:00,Norfolk,1630.0,141.0,1.0,58.67369667266585
2022-06-24 00:00:00,North Branford,14146.0,3212.0,29.0,169.6593
2022-06-24 00:00:00,North Canaan,3251.0,550.0,19.0,60.189001795774914
2022-06-24 00:00:00,North Haven,23683.0,6038.0,66.0,105.561
2022-06-24 00:00:00,North Stonington,5196.0,1015.0,9.0,134.719
2022-06-24 00:00:00,Norwalk,88816.0,23415.0,271.0,88.9479
2022-06-24 00:00:00,Norwich,38768.0,10662.0,102.0,103.1779
2022-06-24 00:00:00,Old Lyme,7306.0,1329.0,4.0,95.8117
2022-06-24 00:00:00,Old Saybrook,10061.0,2175.0,66.0,168.9693
2022-06-24 00:00:00,Orange,13926.0,3025.0,24.0,122.0738
2022-06-24 00:00:00,Oxford,13255.0,2537.0,33.0,82.9876
2022-06-24 00:00:00,Plainfield,15125.0,3894.0,55.0,85.9504
2022-06-24 00:00:00,Plainville,17534.0,3946.0,60.0,68.4385
2022-06-24 00:00:00,Plymouth,11598.0,2405.0,19.0,65.04570821919089
2022-06-24 00:00:00,Pomfret,4203.0,821.0,7.0,59.71208537768964
2022-06-24 00:00:00,Portland,9267.0,1669.0,30.0,118.7008
2022-06-24 00:00:00,Preston,4625.0,1096.0,9.0,58.7793767470834
2022-06-24 00:00:00,Prospect,9702.0,2107.0,10.0,72.1501
2022-06-24 00:00:00,Putnam,9389.0,2231.0,36.0,62.38735128308406
2022-06-24 00:00:00,Redding,9116.0,1418.0,22.0,65.8183
2022-06-24 00:00:00,Ridgefield,24959.0,4400.0,69.0,88.1446
2022-06-24 00:00:00,Rocky Hill,20115.0,4338.0,150.0,164.0567
2022-06-24 00:00:00,Roxbury,2152.0,318.0,2.0,58.59749548377959
2022-06-24 00:00:00,Salem,4083.0,833.0,5.0,171.4426
2022-06-24 00:00:00,Salisbury,3600.0,551.0,2.0,60.06726387874185
2022-06-24 00:00:00,Scotland,1672.0,123.0,2.0,0.0
2022-06-24 00:00:00,Seymour,16437.0,4017.0,83.0,170.3474
2022-06-24 00:00:00,Sharon,2689.0,295.0,4.0,60.01725750499048
2022-06-24 00:00:00,Shelton,41129.0,9900.0,212.0,128.8628
2022-06-24 00:00:00,Sherman,3630.0,520.0,3.0,0.0
2022-06-24 00:00:00,Simsbury,25395.0,3694.0,34.0,137.8224
2022-06-24 00:00:00,Somers,10784.0,2111.0,23.0,64.911
2022-06-24 00:00:00,South Windsor,26162.0,4644.0,67.0,110.8478
2022-06-24 00:00:00,Southbury,19571.0,3594.0,85.0,71.5344
2022-06-24 00:00:00,Southington,43834.0,9287.0,135.0,111.7854
2022-06-24 00:00:00,Sprague,2859.0,767.0,6.0,57.15074548522769
2022-06-24 00:00:00,Stafford,11893.0,1718.0,34.0,92.4914
2022-06-24 00:00:00,Stamford,129638.0,31230.0,385.0,118.021
2022-06-24 00:00:00,Sterling,3782.0,767.0,3.0,0.0
2022-06-24 00:00:00,Stonington,18559.0,3554.0,60.0,107.7644
2022-06-24 00:00:00,Stratford,51849.0,13974.0,201.0,115.7207
2022-06-24 00:00:00,Suffield,15814.0,3659.0,51.0,107.4997
2022-06-24 00:00:00,Thomaston,7535.0,1874.0,18.0,79.6284
2022-06-24 00:00:00,Thompson,9379.0,1824.0,14.0,64.12061476030668
2022-06-24 00:00:00,Tolland,14618.0,2308.0,25.0,47.8862
2022-06-24 00:00:00,Torrington,34044.0,7985.0,183.0,132.1819
2022-06-24 00:00:00,Trumbull,35673.0,8929.0,177.0,156.9815
2022-06-24 00:00:00,Union,839.0,217.0,2.0,0.0
2022-06-24 00:00:00,Vernon,29359.0,5058.0,78.0,64.7161
2022-06-24 00:00:00,Voluntown,2510.0,527.0,6.0,0.0
2022-06-24 00:00:00,Wallingford,44326.0,10754.0,217.0,173.7129
2022-06-24 00:00:00,Warren,1395.0,157.0,0.0,0.0
2022-06-24 00:00:00,Washington,3428.0,538.0,2.0,0.0
2022-06-24 00:00:00,Waterbury,107568.0,33783.0,503.0,65.0751
2022-06-24 00:00:00,Waterford,18746.0,4483.0,77.0,122.6928
2022-06-24 00:00:00,Watertown,21578.0,5227.0,78.0,78.7839
2022-06-24 00:00:00,West Hartford,62965.0,11778.0,274.0,107.9965
2022-06-24 00:00:00,West Haven,54620.0,13699.0,164.0,86.0491
2022-06-24 00:00:00,Westbrook,6869.0,1324.0,10.0,189.2561
2022-06-24 00:00:00,Weston,10252.0,1691.0,5.0,87.7877
2022-06-24 00:00:00,Westport,28491.0,5238.0,37.0,186.0237
2022-06-24 00:00:00,Wethersfield,26008.0,5968.0,55.0,115.3491
2022-06-24 00:00:00,Willington,5864.0,815.0,4.0,85.266
2022-06-24 00:00:00,Wilton,18343.0,3255.0,55.0,136.2918
2022-06-24 00:00:00,Winchester,10604.0,1838.0,16.0,66.75937605416806
2022-06-24 00:00:00,Windham,24561.0,6986.0,71.0,52.9294
2022-06-24 00:00:00,Windsor Locks,12854.0,2702.0,44.0,85.5765
2022-06-24 00:00:00,Windsor,28733.0,7056.0,164.0,107.8899
2022-06-24 00:00:00,Wolcott,16587.0,4089.0,64.0,66.317
2022-06-24 00:00:00,Woodbridge,8750.0,1699.0,48.0,114.2857
2022-06-24 00:00:00,Woodbury,9502.0,1646.0,12.0,63.1446
2022-06-24 00:00:00,Woodstock,7858.0,1440.0,7.0,63.20398503398401
2022-06-24 00:00:00,Not_available,10873.806912790915,2616.0,2.0,61.1313852558678
2022-06-23 00:00:00,Andover,3236.0,512.0,6.0,154.5117
2022-06-23 00:00:00,Ansonia,18654.0,4904.0,49.0,80.4117
2022-06-23 00:00:00,Ashford,4255.0,744.0,5.0,141.0106
2022-06-23 00:00:00,Avon,18276.0,3020.0,81.0,120.3764
2022-06-23 00:00:00,Barkhamsted,3606.0,526.0,8.0,60.562280775251416
2022-06-23 00:00:00,Beacon Falls,6222.0,1305.0,11.0,96.432
2022-06-23 00:00:00,Berlin,20436.0,4096.0,52.0,63.6132
2022-06-23 00:00:00,Bethany,5548.0,991.0,4.0,61.25249695268515
2022-06-23 00:00:00,Bethel,19800.0,4087.0,71.0,55.5556
2022-06-23 00:00:00,Bethlehem,3402.0,619.0,3.0,59.21180639148881
2022-06-23 00:00:00,Bloomfield,21211.0,4960.0,136.0,141.436
2022-06-23 00:00:00,Bolton,4884.0,753.0,5.0,61.555889933028624
2022-06-23 00:00:00,Bozrah,2726.0,610.0,7.0,58.024513379165896
2022-06-23 00:00:00,Branford,27900.0,5940.0,82.0,150.5376
2022-06-23 00:00:00,Bridgeport,144399.0,42725.0,450.0,92.1059
2022-06-23 00:00:00,Bridgewater,1635.0,201.0,0.0,0.0
2022-06-23 00:00:00,Bristol,59947.0,14441.0,211.0,40.0354
2022-06-23 00:00:00,Brookfield,16973.0,3720.0,27.0,64.8088
2022-06-23 00:00:00,Brooklyn,8272.0,2118.0,18.0,59.865598324371675
2022-06-23 00:00:00,Burlington,9704.0,1747.0,8.0,65.05831914649738
2022-06-23 00:00:00,Canaan,1053.0,29.0,0.0,0.0
2022-06-23 00:00:00,Canterbury,5079.0,1133.0,4.0,59.24028877965917
2022-06-23 00:00:00,Canton,10254.0,1462.0,39.0,107.2752
2022-06-23 00:00:00,Chaplin,2239.0,445.0,3.0,57.93850220275838
2022-06-23 00:00:00,Cheshire,28937.0,6363.0,80.0,131.3198
2022-06-23 00:00:00,Chester,4213.0,613.0,19.0,0.0
2022-06-23 00:00:00,Clinton,12925.0,2649.0,15.0,108.3172
2022-06-23 00:00:00,Colchester,15809.0,3143.0,42.0,88.5572
2022-06-23 00:00:00,Colebrook,1400.0,146.0,1.0,58.143489103559986
2022-06-23 00:00:00,Columbia,5379.0,973.0,13.0,61.47427673995354
2022-06-23 00:00:00,Cornwall,1362.0,190.0,2.0,0.0
2022-06-23 00:00:00,Coventry,12407.0,2115.0,11.0,72.5397
2022-06-23 00:00:00,Cromwell,13839.0,2967.0,66.0,57.8076
2022-06-23 00:00:00,Danbury,84694.0,20996.0,218.0,48.4096
2022-06-23 00:00:00,Darien,21728.0,3886.0,13.0,69.0353
2022-06-23 00:00:00,Deep River,4443.0,756.0,1.0,60.382130082396074
2022-06-23 00:00:00,Derby,12339.0,3123.0,30.0,72.9395
2022-06-23 00:00:00,Durham,7165.0,1467.0,9.0,125.6106
2022-06-23 00:00:00,East Granby,5140.0,883.0,4.0,155.642
2022-06-23 00:00:00,East Haddam,8997.0,1337.0,23.0,67.19702928566893
2022-06-23 00:00:00,East Hampton,12800.0,2347.0,25.0,62.5
2022-06-23 00:00:00,East Hartford,49872.0,13740.0,198.0,52.1335
2022-06-23 00:00:00,East Haven,28569.0,7625.0,107.0,80.5068
2022-06-23 00:00:00,East Lyme,18462.0,3734.0,62.0,146.2463
2022-06-23 00:00:00,East Windsor,11668.0,2217.0,61.0,59.9931
2022-06-23 00:00:00,Eastford,1790.0,279.0,4.0,58.195911186633275
2022-06-23 00:00:00,Easton,7521.0,1408.0,5.0,93.0727
2022-06-23 00:00:00,Ellington,16467.0,2378.0,33.0,54.6548
2022-06-23 00:00:00,Enfield,43659.0,9154.0,89.0,71.0048
2022-06-23 00:00:00,Essex,6668.0,1065.0,13.0,89.982
2022-06-23 00:00:00,Fairfield,62045.0,15135.0,244.0,125.7152
2022-06-23 00:00:00,Farmington,25497.0,4608.0,67.0,137.2711
2022-06-23 00:00:00,Franklin,1920.0,435.0,2.0,57.2718336440139
2022-06-23 00:00:00,Glastonbury,34482.0,6147.0,119.0,110.2024
2022-06-23 00:00:00,Goshen,2863.0,447.0,2.0,0.0
2022-06-23 00:00:00,Granby,11507.0,1554.0,33.0,130.3554
2022-06-23 00:00:00,Greenwich,62840.0,14396.0,124.0,154.3603
2022-06-23 00:00:00,Griswold,11534.0,2923.0,32.0,60.6901
2022-06-23 00:00:00,Groton,38436.0,7931.0,122.0,78.0518
2022-06-23 00:00:00,Guilford,22133.0,4356.0,45.0,171.6893
2022-06-23 00:00:00,Haddam,8193.0,1424.0,11.0,61.0277
2022-06-23 00:00:00,Hamden,60556.0,14162.0,234.0,120.5496
2022-06-23 00:00:00,Hampton,1842.0,466.0,1.0,56.83410425255117
2022-06-23 00:00:00,Hartford,122105.0,33822.0,417.0,68.7933
2022-06-23 00:00:00,Hartland,2120.0,246.0,5.0,59.18999375027619
2022-06-23 00:00:00,Harwinton,5420.0,1013.0,9.0,61.07626835087902
2022-06-23 00:00:00,Hebron,9504.0,1559.0,15.0,84.1751
2022-06-23 00:00:00,Kent,2777.0,556.0,2.0,58.26110508644265
2022-06-23 00:00:00,Killingly,17336.0,4544.0,80.0,51.9151
2022-06-23 00:00:00,Killingworth,6364.0,1082.0,11.0,109.9937
2022-06-23 00:00:00,Lebanon,7144.0,1425.0,7.0,111.9821
2022-06-23 00:00:00,Ledyard,14621.0,3344.0,14.0,88.9132
2022-06-23 00:00:00,Lisbon,4220.0,900.0,13.0,59.496130730915446
2022-06-23 00:00:00,Litchfield,8094.0,1294.0,13.0,86.4838
2022-06-23 00:00:00,Lyme,2316.0,328.0,1.0,58.82881547852778
2022-06-23 00:00:00,Madison,18030.0,3404.0,46.0,194.1209
2022-06-23 00:00:00,Manchester,57584.0,11818.0,192.0,72.9369
2022-06-23 00:00:00,Mansfield,25487.0,2968.0,32.0,43.1593
2022-06-23 00:00:00,Marlborough,6335.0,1150.0,31.0,126.2826
2022-06-23 00:00:00,Meriden,59395.0,17355.0,220.0,109.4368
2022-06-23 00:00:00,Middlebury,7798.0,1628.0,23.0,62.561575335473805
2022-06-23 00:00:00,Middlefield,4374.0,713.0,5.0,60.74108273797611
2022-06-23 00:00:00,Middletown,46258.0,10987.0,184.0,47.5593
2022-06-23 00:00:00,Milford,54747.0,12265.0,184.0,129.6875
2022-06-23 00:00:00,Monroe,19434.0,4157.0,25.0,82.3299
2022-06-23 00:00:00,Montville,18508.0,4578.0,49.0,86.4491
2022-06-23 00:00:00,Morris,2254.0,336.0,3.0,58.740736880862265
2022-06-23 00:00:00,Naugatuck,31108.0,8296.0,141.0,57.8629
2022-06-23 00:00:00,New Britain,72495.0,20422.0,273.0,55.1762
2022-06-23 00:00:00,New Canaan,20233.0,3642.0,44.0,88.9636
2022-06-23 00:00:00,New Fairfield,13878.0,2589.0,9.0,57.6452
2022-06-23 00:00:00,New Hartford,6656.0,1116.0,6.0,105.1683
2022-06-23 00:00:00,New Haven,130250.0,35848.0,289.0,115.9309
2022-06-23 00:00:00,New London,26858.0,7992.0,50.0,78.189
2022-06-23 00:00:00,New Milford,26805.0,5275.0,63.0,41.0371
2022-06-23 00:00:00,Newington,30014.0,6750.0,138.0,86.6262
2022-06-23 00:00:00,Newtown,27891.0,5148.0,80.0,64.5369
2022-06-23 00:00:00,Norfolk,1630.0,141.0,1.0,58.67369667266585
2022-06-23 00:00:00,North Branford,14146.0,3209.0,29.0,148.4519
